Exam Name,Link of website,College Name,City,State,Program,Branch,Year - cutoff,Round #,Gender,Quota,Category,Opening Rank,Closing Rank,Cutoff Percentile/Score,Link - Data Taken from
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Silvassa,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,5301.0,5960.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Tiruchirapalli,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,2156.0,8141.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Tiruchirapalli,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,SC,8276.0,8438.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Tiruchirapalli,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,ST,8170.0,8234.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Panipat,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,2073.0,8481.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,Dr. YSR National Institute of Tourism and Hospitality Management-Hyderabad,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1637.0,8020.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Tirupati,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,3561.0,8456.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Indore,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1763.0,7406.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Yamunanagar (Haryana),,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,4330.0,4330.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Durgapur,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,3943.0,7537.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Gaya (Bihar),,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,3101.0,7682.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM-Ranchi,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,339.0,8473.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Udaipur,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,4375.0,5056.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,Chitkara School of Hospitality - Rajura (Punjab),,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1738.0,5495.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,Institute of Hotel Management Shrishakti - Hyderabad,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,2701.0,7752.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,Oriental School of Hotel Management - Wayanad,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1380.0,7851.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM-Meerut,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,5157.0,7559.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SRM Institute of Hotel Management - Kancheepuram,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,2727.0,7315.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,Munnar Catering College - Kerala,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1144.0,3129.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,The Lalit Suri Hospitality School - Faridabad,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1635.0,7165.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,Guru Nanak Institute of Hotel Management - Kolkata,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,2111.0,8092.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,Ambala Institute of Hotel Management,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,7798.0,7798.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Chennai (Tirupati Campus),,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,OBC,4772.0,7692.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Chennai (Tirupati Campus),,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1729.0,4521.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Chennai (Tirupati Campus),,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,SC,4613.0,7153.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,FHRAI-Greater Noida,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1968.0,4773.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM Raipur,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1477.0,7011.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM-Dharamshala (HP),,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1049.0,8083.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,St. Francis IHM,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1012.0,7387.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,MLRSM IHM,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,6172.0,8339.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,SIHM Sholapur,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,3413.0,7879.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,"SIHM Dimapur, Nagaland",,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,4064.0,4064.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,"Subhash Bose Institute of Hotel Management Jagannathpur, Kolkata",,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,4281.0,7250.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,MIHM Sindhudurg,,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1113.0,7508.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,"Army IHM, Bangalore",,,B.Sc. Hospitality and Hotel Administration,,2026,1,,,Open,1450.0,6817.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Bengaluru,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,OBC,2061.0,8207.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Bengaluru,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,EWS,6478.0,8052.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Bengaluru,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,317.0,1977.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Bengaluru,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,SC,4044.0,7442.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Bhopal,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,2301.0,7971.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Bhubaneswar,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,4874.0,8111.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,AIHM Chandigarh,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,389.0,8472.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Chennai (Chennai Campus),,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,OBC,6311.0,8378.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Chennai (Chennai Campus),,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,197.0,6276.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Chennai (Chennai Campus),,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,SC,8406.0,8406.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Chennai (Chennai Campus),,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,ST,7650.0,8271.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Gandhi Nagar,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,1404.0,7923.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Goa,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,877.0,8364.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Gurdaspur,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,3340.0,3367.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Guwahati,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,2358.0,8169.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Gwalior,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,5478.0,7742.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Hyderabad,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,OBC,5970.0,8263.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Hyderabad,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,EWS,5988.0,6505.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Hyderabad,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,211.0,5814.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Hyderabad,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,SC,6710.0,7448.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Hajipur,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,1921.0,6638.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Jaipur,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,2611.0,8197.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Shimla,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,1775.0,8240.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Kolkata,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,OBC,4670.0,6779.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Kolkata,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,EWS,5240.0,5851.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Kolkata,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,175.0,4382.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Kolkata,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,SC,4923.0,6280.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Lucknow,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,467.0,8416.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Mumbai,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,OBC,1412.0,6047.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Mumbai,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,EWS,1768.0,8131.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Mumbai,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,Open,165.0,1118.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Mumbai,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,SC,1822.0,7224.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,IHM Mumbai,,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,ST,3577.0,3577.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
Bachelor of Hotel Management and Catering Technology Entrance Exam,https://nchmcounselling.nic.in/,"IHM Delhi, Pusa",,,B.Sc. Hospitality and Hotel Administration,,2026,2,,,OBC,1630.0,2897.0,,https://hospitality.careers360.com/articles/nchmct-jee-cutoff
